result,description
0.7835270201335015,npm install --silent --progress=false --production
0.77766962382528,gem install bundler
0.8131640639516576,groupadd -g 939 --system docker
0.8175112964713349,"tar zxf petsc-lite-3.9.3.tar.gz && cd petsc-3.9.3 &&     ./configure --with-debugging=0 --prefix=/usr                                                 --COPTFLAGS=""-g -O3"" --CXXOPTFLAGS=""-g -O3"" --FOPTFLAGS=""-g -O3""                 --download-petsc4py=1                     --download-mpi4py=1                       --download-mumps=1                        --download-parmetis=1                     --download-metis=1                        --download-superlu=1                      --download-hypre=1                        --download-cmake=1                        --download-scalapack=1                    --download-superlu_dist=1                 --download-superlu=1                      --download-fblaslapack=1                  --download-hdf5=1                                                    &&     make PETSC_DIR=/tmp/petsc-build/petsc-3.9.3 PETSC_ARCH=arch-linux2-c-opt all     &&     make PETSC_DIR=/tmp/petsc-build/petsc-3.9.3 PETSC_ARCH=arch-linux2-c-opt install &&     cd /tmp &&     rm -fr *"
0.7501244220496157,cd /trisycl; cmake . -DTRISYCL_OPENCL=${opencl}                                -DTRISYCL_OPENMP=${openmp} -DCMAKE_C_COMPILER=${c_compiler}                    -DCMAKE_CXX_COMPILER=${cxx_compiler} && make -j`nproc`
0.8108434839946839,adduser opencog sudo
0.8151456138901823,"adduser --disabled-password --gecos ""OpenCog Developer"" opencog"
0.8674814091711998,./configure -with-apxs=/usr/bin/apxs
0.7599942195055631,gem install fpm -v 1.10.2
0.8385185774417129,"cd ~/source/namecoin-core-nc0.16.3   && ./autogen.sh   && ./configure LDFLAGS=""-L/usr/local/db4/lib"" CPPFLAGS=""-I/usr/local/db4/include"" --without-miniupnpc   && make -j2 && make install"
