result,description
0.8482262460637005,"groupadd --gid 3434 circleci   && useradd --uid 3434 --gid circleci --shell /bin/bash --create-home circleci   && echo 'circleci ALL=NOPASSWD: ALL' >> /etc/sudoers.d/50-circleci   && echo 'Defaults    env_keep += ""DEBIAN_FRONTEND""' >> /etc/sudoers.d/env_keep"
0.8107413608543903,wget http://www.mpich.org/static/downloads/${MPICH_VERSION}/mpich-${MPICH_VERSION}.tar.gz &&     tar xvzf mpich-${MPICH_VERSION}.tar.gz &&     cd mpich-${MPICH_VERSION}              &&     ./configure ${MPICH_CONFIGURE_OPTIONS} &&     make ${MPICH_MAKE_OPTIONS}             &&     make install                           &&     ldconfig                               &&     cd /tmp                                &&     rm -fr *
0.9748601101360218,"tar zxf petsc-lite-3.9.3.tar.gz && cd petsc-3.9.3 &&     ./configure --with-debugging=0 --prefix=/usr                                                 --COPTFLAGS=""-g -O3"" --CXXOPTFLAGS=""-g -O3"" --FOPTFLAGS=""-g -O3""                 --download-petsc4py=1                     --download-mpi4py=1                       --download-mumps=1                        --download-parmetis=1                     --download-metis=1                        --download-superlu=1                      --download-hypre=1                        --download-cmake=1                        --download-scalapack=1                    --download-superlu_dist=1                 --download-superlu=1                      --download-fblaslapack=1                  --download-hdf5=1                                                    &&     make PETSC_DIR=/tmp/petsc-build/petsc-3.9.3 PETSC_ARCH=arch-linux2-c-opt all     &&     make PETSC_DIR=/tmp/petsc-build/petsc-3.9.3 PETSC_ARCH=arch-linux2-c-opt install &&     cd /tmp &&     rm -fr *"
0.8482262460637005,"groupadd --gid 3434 circleci   && useradd --uid 3434 --gid circleci --shell /bin/bash --create-home circleci   && echo 'circleci ALL=NOPASSWD: ALL' >> /etc/sudoers.d/50-circleci   && echo 'Defaults    env_keep += ""DEBIAN_FRONTEND""' >> /etc/sudoers.d/env_keep"
0.8257715504775471,"set -x 	&& export SECCOMP_PATH=""$(mktemp -d)"" 	&& curl -fsSL ""https://github.com/seccomp/libseccomp/releases/download/v${SECCOMP_VERSION}/libseccomp-${SECCOMP_VERSION}.tar.gz"" 		| tar -xzC ""$SECCOMP_PATH"" --strip-components=1 	&& ( 		cd ""$SECCOMP_PATH"" 		&& ./configure --prefix=/usr/local 		&& make 		&& make install 		&& ldconfig 	) 	&& rm -rf ""$SECCOMP_PATH"""
0.8482262460637005,groupadd --gid 1000 node   && useradd --uid 1000 --gid node --shell /bin/bash --create-home node
0.8482262460637005,groupadd --gid 1000 node   && useradd --uid 1000 --gid node --shell /bin/bash --create-home node
0.9684381199494945,"echo ""Building zlib""     && ZLIB_VERS=1.2.11     && CHECKSUM=c3e5e9fdd5004dcb542feda5ee4f0ff0744628baf8ed2dd5d66f8ca1197cb1a1     && mkdir -p $LIBS_DIR     && cd $LIBS_DIR     && curl -sqLO https://zlib.net/zlib-$ZLIB_VERS.tar.gz     && echo ""$CHECKSUM zlib-$ZLIB_VERS.tar.gz"" > checksums.txt     && sha256sum -c checksums.txt     && tar xzf zlib-$ZLIB_VERS.tar.gz && cd zlib-$ZLIB_VERS     && ./configure --static --archs=""-fPIC"" --prefix=$PREFIX_DIR     && make && make install     && cd .. && rm -rf zlib-$ZLIB_VERS.tar.gz zlib-$ZLIB_VERS checksums.txt"
0.9097074693313604,"cd ~/source/namecoin-core-nc0.16.3   && ./autogen.sh   && ./configure LDFLAGS=""-L/usr/local/db4/lib"" CPPFLAGS=""-I/usr/local/db4/include"" --without-miniupnpc   && make -j2 && make install"
0.8482262460637005,set -e -x ;        groupadd -g 1337 pwnwars ;        useradd -g 1337 -u 1337 -m pwnwars
